CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2033,Male,0,0,0,5,1,No,DSL,Yes,No,No internet service,No,Yes,No internet service,Month-to-month,0,Credit card,61.41,304.95,1
2034,Female,1,1,0,25,1,Yes,Fiber optic,Yes,Yes,No,No internet service,Yes,No internet service,Month-to-month,0,Electronic check,88.02,2203.8,1
2035,Male,0,0,1,38,1,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,No,No internet service,One year,0,Mailed check,60.13,2281.05,0
2036,Female,0,1,0,11,1,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No,Yes,Month-to-month,0,Credit card,31.42,340.96,0
2037,Female,0,1,1,13,1,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,One year,1,Credit card,91.9,1200.97,0
2038,Male,0,0,0,21,1,Yes,DSL,No internet service,Yes,No internet service,No,No,Yes,Month-to-month,1,Electronic check,102.41,2160.22,0
2039,Male,0,1,0,50,1,No phone service,No,No,No internet service,Yes,No,Yes,No,Month-to-month,0,Mailed check,92.88,4649.48,0
2040,Male,0,1,0,22,1,No phone service,DSL,Yes,No internet service,No internet service,No,Yes,No internet service,Month-to-month,0,Bank transfer,42.91,944.49,0
2041,Male,1,1,1,47,1,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,No,Two year,1,Mailed check,115.66,5434.87,0
2042,Female,0,0,1,70,1,Yes,Fiber optic,Yes,No internet service,No,No internet service,No,Yes,One year,0,Bank transfer,22.53,1577.89,0
2043,Male,0,1,0,49,1,No,DSL,Yes,No,No internet service,No,No,Yes,Two year,0,Electronic check,53.27,2609.49,0
2044,Male,0,1,1,12,1,Yes,DSL,No,Yes,No internet service,No internet service,No internet service,Yes,One year,0,Mailed check,46.01,552.18,0
2045,Female,1,1,0,9,1,No,Fiber optic,Yes,Yes,No,No internet service,Yes,No internet service,Month-to-month,1,Electronic check,24.81,217.36,1
2046,Male,0,1,1,54,1,No phone service,Fiber optic,No,No internet service,Yes,No,Yes,No internet service,Month-to-month,0,Credit card,60.57,3278.85,1
2047,Male,0,1,1,8,1,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Two year,1,Mailed check,82.31,663.57,0
2048,Male,0,1,0,51,1,No,Fiber optic,No internet service,Yes,No internet service,No,Yes,Yes,One year,1,Bank transfer,108.26,5524.88,0
2049,Male,0,1,0,1,1,Yes,DSL,No internet service,No,Yes,No,No internet service,No,Month-to-month,0,Credit card,118.97,127.97,0
2050,Male,0,0,0,24,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,1,Bank transfer,100.81,2415.13,0
2051,Female,0,0,0,12,1,No phone service,Fiber optic,No,No,No,No internet service,Yes,Yes,Month-to-month,1,Credit card,66.87,794.06,0
2052,Male,0,1,0,50,1,No,DSL,No internet service,Yes,No,Yes,No,No,Month-to-month,1,Bank transfer,92.37,4625.02,0
2053,Male,0,0,1,57,1,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,0,Bank transfer,104.36,5958.49,0
2054,Male,1,0,1,33,1,No phone service,Fiber optic,No internet service,No,No internet service,No,Yes,No,Two year,0,Electronic check,66.53,2197.06,1
2055,Male,0,1,0,34,1,Yes,No,No,Yes,No,Yes,Yes,No internet service,Month-to-month,1,Credit card,98.51,3340.52,0
2056,Male,0,0,0,2,0,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,0,Electronic check,68.27,142.15,1
2057,Female,0,1,0,58,1,No phone service,No,Yes,No,Yes,Yes,No,No,Month-to-month,1,Electronic check,58.65,3393.17,0
2058,Male,0,1,1,69,1,Yes,Fiber optic,No,Yes,No,No internet service,No internet service,Yes,Month-to-month,0,Electronic check,72.61,5010.89,0
2059,Female,0,1,0,47,1,No phone service,Fiber optic,No internet service,No,No internet service,No internet service,Yes,No,Month-to-month,0,Electronic check,87.59,4112.28,0
2060,Female,0,1,0,63,1,No phone service,No,No internet service,No,No,No,No,No internet service,Month-to-month,1,Bank transfer,92.69,5847.77,0
2061,Male,0,1,1,18,1,Yes,Fiber optic,Yes,No,No internet service,No,No,No internet service,Month-to-month,0,Electronic check,55.67,1001.09,0
2062,Male,0,0,1,66,1,Yes,DSL,Yes,No,Yes,No internet service,Yes,No internet service,Two year,1,Electronic check,77.13,5098.55,0
2063,Male,0,1,1,72,1,No,Fiber optic,Yes,No,Yes,Yes,No internet service,No internet service,Month-to-month,0,Electronic check,110.99,7987.26,0
2064,Male,0,0,1,4,1,No phone service,No,No internet service,No internet service,No,No,Yes,No,Month-to-month,1,Bank transfer,117.63,468.27,0
2065,Female,0,1,0,66,1,No,Fiber optic,No internet service,No,Yes,No,Yes,No internet service,Month-to-month,0,Credit card,42.72,2828.46,0
2066,Male,0,1,1,10,1,Yes,Fiber optic,Yes,No,No,Yes,No internet service,No,One year,1,Bank transfer,39.28,386.83,1
2067,Male,0,1,1,67,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,0,Bank transfer,87.67,5875.46,0
2068,Male,0,0,0,68,1,No phone service,No,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,0,Bank transfer,61.47,4177.73,0
2069,Male,0,1,0,0,1,No,DSL,Yes,Yes,Yes,Yes,No internet service,No,Two year,1,Credit card,22.42,5.48,1
2070,Male,0,1,0,62,0,No,Fiber optic,No,No internet service,No,Yes,No,No,One year,0,Electronic check,54.69,3383.37,0
2071,Male,0,1,1,28,1,No phone service,DSL,No internet service,Yes,No,No internet service,No,Yes,One year,1,Electronic check,100.67,2817.5,0
2072,Female,0,1,0,11,1,No phone service,Fiber optic,No,No internet service,No,Yes,No,No internet service,Month-to-month,0,Credit card,99.74,1101.12,0
2073,Female,0,0,1,40,1,No,Fiber optic,No,No,No internet service,No,No,No internet service,Month-to-month,1,Credit card,69.47,2776.94,0
2074,Male,1,1,1,1,1,Yes,DSL,No internet service,No,Yes,No internet service,No,No,One year,1,Mailed check,67.26,58.43,1
2075,Male,1,0,1,36,1,Yes,DSL,Yes,No internet service,No,No,Yes,Yes,Two year,1,Electronic check,77.95,2810.3,0
2076,Male,1,1,0,44,1,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No,One year,1,Bank transfer,41.94,1845.42,0
2077,Female,0,0,1,47,1,No,DSL,Yes,Yes,No internet service,No,No,No,Month-to-month,1,Bank transfer,72.6,3402.43,0
2078,Male,0,0,0,23,1,No,DSL,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,1,Electronic check,21.1,487.55,0
2079,Female,1,1,0,21,1,No,Fiber optic,No,No,Yes,No,No,Yes,One year,1,Credit card,67.56,1427.16,0
2080,Male,0,1,0,10,1,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,1,Mailed check,53.61,528.32,0
2081,Male,0,0,1,57,1,Yes,Fiber optic,No,No internet service,Yes,Yes,No,No internet service,Month-to-month,0,Bank transfer,87.49,4988.74,0
2082,Male,0,1,1,45,1,No,No,No,No internet service,No internet service,No,No,No,Month-to-month,0,Mailed check,83.84,3777.37,0
2083,Male,0,1,1,28,1,No,DSL,No,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer,58.08,1617.66,0
2084,Female,1,1,0,34,1,No phone service,Fiber optic,No internet service,No internet service,No,No,No internet service,Yes,One year,0,Bank transfer,20.73,695.27,1
2085,Female,0,0,1,14,0,No phone service,Fiber optic,No,No,No internet service,No internet service,Yes,No,One year,1,Electronic check,45.23,632.5,1
2086,Male,0,1,1,59,1,No,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,Yes,Two year,1,Bank transfer,83.33,4922.29,1
2087,Male,0,1,1,41,1,No,No,Yes,No internet service,No internet service,No,No internet service,No internet service,One year,0,Mailed check,27.24,1110.05,0
2088,Female,0,1,1,42,1,Yes,No,No internet service,No,No internet service,No internet service,No internet service,Yes,Month-to-month,0,Mailed check,30.76,1298.65,0
2089,Female,0,0,1,48,1,No,Fiber optic,No,No internet service,Yes,No internet service,Yes,Yes,One year,1,Electronic check,84.7,4068.73,0
2090,Female,0,1,0,63,1,No phone service,DSL,Yes,Yes,No internet service,No,Yes,Yes,Two year,0,Bank transfer,95.58,6018.18,0
2091,Female,0,0,0,31,1,Yes,DSL,No internet service,No internet service,Yes,Yes,Yes,No,Two year,1,Mailed check,52.15,1616.97,0
2092,Male,1,1,0,63,1,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,No internet service,Two year,0,Credit card,68.97,4354.42,0
2093,Female,0,0,0,1,1,No phone service,DSL,No internet service,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,1,Electronic check,114.57,108.9,1
2094,Male,0,1,1,23,1,Yes,Fiber optic,No,No,No internet service,No internet service,Yes,No,One year,1,Credit card,114.55,2634.64,0
2095,Female,0,1,0,65,1,No phone service,Fiber optic,No,No,No internet service,Yes,No internet service,No internet service,Two year,0,Mailed check,50.75,3301.24,0
2096,Female,0,0,1,37,1,No,DSL,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,One year,0,Credit card,101.0,3729.76,0
2097,Female,0,0,0,30,1,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No internet service,Month-to-month,1,Electronic check,79.39,2372.57,0
2098,Female,0,0,0,25,1,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,0,Credit card,117.55,2929.02,0
2099,Female,0,1,0,28,0,Yes,Fiber optic,No,No internet service,No,No internet service,Yes,Yes,Month-to-month,0,Mailed check,67.76,1893.77,0
2100,Male,0,1,1,66,1,Yes,Fiber optic,No,Yes,No internet service,No,No internet service,Yes,Month-to-month,1,Credit card,97.47,6424.5,0
2101,Male,1,1,1,24,1,No phone service,Fiber optic,Yes,No,No internet service,Yes,No internet service,No internet service,Month-to-month,0,Credit card,96.81,2329.52,0
2102,Female,0,1,0,47,1,No,Fiber optic,No internet service,No internet service,No,Yes,No,No internet service,One year,0,Credit card,69.74,3287.73,0
2103,Female,0,0,1,64,1,Yes,DSL,No internet service,Yes,No,No,Yes,Yes,Month-to-month,1,Bank transfer,99.56,6363.07,0
2104,Male,0,1,0,52,1,No,Fiber optic,Yes,No,No,No internet service,Yes,Yes,Month-to-month,1,Mailed check,46.1,2395.85,0
2105,Female,0,1,0,66,1,Yes,Fiber optic,No internet service,Yes,Yes,No,No internet service,No internet service,One year,1,Credit card,32.23,2117.69,0
2106,Female,0,1,0,17,1,No,No,No internet service,No,Yes,No,Yes,No internet service,One year,0,Mailed check,62.52,1055.52,1
2107,Male,1,1,1,8,1,No,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No,One year,1,Credit card,114.36,911.34,0
2108,Female,1,1,0,37,1,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,0,Electronic check,70.07,2590.46,0
2109,Female,0,1,0,20,1,Yes,Fiber optic,Yes,No internet service,No internet service,No,No internet service,Yes,One year,0,Electronic check,83.53,1679.4,0
2110,Male,1,1,0,64,1,No phone service,No,No internet service,Yes,No,No,No,No internet service,Month-to-month,0,Electronic check,82.42,5272.8,0
2111,Male,0,0,1,20,1,No phone service,DSL,Yes,No,No internet service,Yes,No internet service,No internet service,Month-to-month,0,Credit card,33.26,665.13,0
2112,Male,0,1,0,26,1,No phone service,Fiber optic,No internet service,Yes,Yes,No,No,No,Month-to-month,1,Mailed check,59.03,1529.69,0
2113,Female,0,1,1,69,0,No,Fiber optic,No,Yes,No,Yes,No,No internet service,Two year,0,Electronic check,90.69,6247.61,0
2114,Male,1,1,0,43,1,Yes,Fiber optic,No,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,0,Bank transfer,117.2,5047.59,0
2115,Male,0,1,1,27,1,No,DSL,Yes,No internet service,No internet service,Yes,No internet service,No,Month-to-month,0,Electronic check,36.8,985.23,0
2116,Male,0,0,0,44,1,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,1,Electronic check,61.04,2695.04,0
2117,Male,0,0,0,16,1,No,DSL,No internet service,No,No internet service,No,Yes,No internet service,Month-to-month,1,Bank transfer,29.51,464.78,0
2118,Male,0,0,1,39,1,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,Yes,Two year,1,Electronic check,44.24,1727.46,1
2119,Male,0,0,1,2,0,Yes,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No internet service,Two year,0,Credit card,57.68,125.35,0
2120,Female,1,0,0,65,1,Yes,No,No internet service,No,Yes,No,Yes,No,Month-to-month,0,Credit card,74.06,4806.67,0
2121,Female,0,0,1,45,1,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,No,Month-to-month,1,Electronic check,43.06,1936.18,0
2122,Male,0,1,0,29,1,No phone service,DSL,No internet service,Yes,No,No,No internet service,No internet service,Month-to-month,1,Mailed check,42.76,1245.65,0
2123,Male,1,0,0,68,1,No,DSL,No,Yes,Yes,No internet service,Yes,No internet service,One year,0,Mailed check,97.78,6639.68,0
2124,Male,0,0,0,8,1,No,No,No internet service,No,No internet service,Yes,Yes,No internet service,Month-to-month,1,Electronic check,116.26,933.88,1
2125,Female,1,1,1,10,1,Yes,DSL,No,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,0,Bank transfer,52.36,515.21,0
2126,Female,0,0,0,68,1,Yes,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No,Month-to-month,1,Credit card,88.8,6033.13,0
2127,Female,0,1,1,65,1,No phone service,DSL,No internet service,Yes,No internet service,Yes,No,Yes,Month-to-month,0,Credit card,45.81,2970.85,1
2128,Female,0,1,0,30,1,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No,Month-to-month,0,Credit card,112.8,3392.15,1
2129,Female,1,0,1,32,1,Yes,Fiber optic,No,No internet service,Yes,No internet service,No,No internet service,Month-to-month,0,Electronic check,87.29,2786.89,0
2130,Female,0,1,1,38,0,No phone service,Fiber optic,No internet service,No,No internet service,No,No,No internet service,Month-to-month,1,Credit card,100.27,3801.07,0
2131,Female,0,0,0,45,1,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,1,Electronic check,24.94,1124.05,0
2132,Female,0,0,1,36,1,Yes,No,No internet service,No,No,No internet service,No internet service,No,Two year,0,Electronic check,79.85,2871.52,0
2133,Female,0,1,0,59,1,No,Fiber optic,No,No,No,Yes,Yes,No internet service,Month-to-month,1,Mailed check,72.76,4290.95,1
2134,Male,0,1,0,30,1,No phone service,Fiber optic,No,No,No internet service,No,No internet service,No,Month-to-month,0,Bank transfer,49.3,1471.38,0
2135,Male,0,0,0,10,1,Yes,No,Yes,No internet service,Yes,Yes,Yes,No internet service,Two year,1,Bank transfer,46.24,467.36,0
2136,Male,1,1,0,1,1,No phone service,No,Yes,No internet service,Yes,No,No,No,Two year,1,Bank transfer,78.0,80.03,0
2137,Male,0,1,0,26,1,No phone service,DSL,Yes,No internet service,No,No,No,No internet service,Month-to-month,0,Credit card,90.65,2354.18,0
2138,Female,0,0,1,1,1,Yes,No,No,No internet service,No internet service,No,No internet service,No,One year,1,Mailed check,23.32,16.75,0
2139,Female,0,0,0,20,1,No phone service,DSL,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,1,Mailed check,76.74,1536.67,1
2140,Male,1,1,1,57,1,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,No,Yes,One year,0,Electronic check,37.05,2117.42,0
2141,Female,0,0,1,4,1,No phone service,No,Yes,No internet service,No,No internet service,No internet service,Yes,Two year,0,Mailed check,34.04,132.41,0
2142,Male,0,0,0,51,0,No,DSL,Yes,No internet service,No,No,Yes,No,Month-to-month,0,Electronic check,82.31,4188.33,0
2143,Female,0,0,1,44,1,No,DSL,No internet service,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,0,Mailed check,51.09,2242.25,0
2144,Male,0,0,0,19,1,No phone service,DSL,Yes,No,No internet service,No internet service,Yes,No internet service,Month-to-month,1,Electronic check,64.09,1221.36,0
2145,Female,0,0,1,60,1,Yes,Fiber optic,No internet service,No,Yes,No internet service,Yes,No,One year,1,Credit card,56.0,3369.78,0
2146,Female,0,0,1,37,0,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No,One year,0,Mailed check,84.83,3128.98,0
2147,Male,0,0,1,19,1,No phone service,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer,67.01,1269.31,0
2148,Female,0,1,0,24,1,No,No,No internet service,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,116.35,2783.64,0
2149,Male,0,0,1,1,1,No,Fiber optic,No,No internet service,No,No internet service,Yes,No internet service,Month-to-month,0,Mailed check,55.24,51.57,0
2150,Male,0,1,0,31,1,No,DSL,No internet service,No internet service,Yes,No internet service,No,No,One year,0,Mailed check,94.03,2913.05,0
2151,Male,0,1,1,25,1,No phone service,No,Yes,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,1,Electronic check,45.73,1151.67,0
2152,Male,0,1,1,69,1,No phone service,DSL,Yes,No,No,No internet service,No internet service,Yes,Month-to-month,1,Mailed check,70.88,4882.33,0
2153,Female,0,0,1,40,1,Yes,DSL,Yes,Yes,No,No internet service,Yes,No,Month-to-month,1,Bank transfer,75.26,3015.94,0
2154,Female,0,0,1,66,1,No phone service,DSL,Yes,No,No,No,No internet service,No internet service,One year,0,Electronic check,52.91,3489.97,0
2155,Female,0,1,0,0,1,No phone service,Fiber optic,No,Yes,No,No internet service,Yes,No,One year,0,Electronic check,67.18,6.23,1
2156,Male,0,0,0,50,1,No,DSL,No internet service,Yes,Yes,No internet service,Yes,Yes,Two year,1,Electronic check,47.93,2396.77,0
2157,Female,0,1,1,4,1,No,DSL,No internet service,No internet service,No,Yes,No,Yes,Month-to-month,1,Electronic check,20.6,73.19,1
2158,Male,0,0,1,12,1,No,DSL,Yes,No internet service,No,No,No,No internet service,Two year,1,Electronic check,41.56,507.64,0
2159,Female,0,0,0,18,1,No,DSL,Yes,Yes,No internet service,No internet service,No internet service,No,One year,1,Bank transfer,90.01,1611.83,1
2160,Female,0,1,0,11,0,No,Fiber optic,Yes,No,No internet service,Yes,Yes,No internet service,Month-to-month,0,Electronic check,97.1,1070.05,1
2161,Female,0,1,0,47,1,Yes,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No,Month-to-month,1,Bank transfer,48.02,2264.49,0
2162,Male,0,1,0,24,1,Yes,Fiber optic,No,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,1,Bank transfer,60.8,1450.8,0
2163,Female,0,0,1,56,1,Yes,DSL,No,No internet service,Yes,No internet service,Yes,No internet service,Two year,0,Bank transfer,23.74,1330.52,0
2164,Female,0,1,1,34,1,No,DSL,No,No,Yes,No internet service,Yes,No,Month-to-month,1,Electronic check,43.71,1492.63,0
2165,Male,0,0,0,4,1,No,No,No,No,No,No internet service,No,No,Month-to-month,1,Bank transfer,97.92,401.41,1
2166,Female,1,0,0,21,0,No,DSL,Yes,No,No internet service,Yes,No internet service,Yes,Month-to-month,1,Electronic check,80.6,1697.09,1
2167,Male,0,0,0,56,0,Yes,No,No internet service,No internet service,No,No internet service,Yes,Yes,Two year,0,Bank transfer,40.58,2268.05,0
2168,Female,0,1,0,46,1,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,0,Electronic check,45.74,2108.03,0
2169,Male,0,1,0,53,1,Yes,No,No,No internet service,No,No internet service,No internet service,Yes,Month-to-month,1,Mailed check,101.68,5393.16,0
2170,Male,0,1,0,2,1,No,DSL,Yes,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,0,Mailed check,40.91,85.82,0
2171,Female,0,0,1,52,0,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,1,Bank transfer,53.42,2784.93,0
2172,Male,0,0,1,30,1,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No,No,Month-to-month,1,Credit card,86.44,2584.95,0
2173,Male,0,1,1,68,1,No phone service,Fiber optic,No,No,No internet service,No,No,No,Month-to-month,0,Credit card,76.11,5167.65,0
2174,Male,1,0,0,32,1,Yes,DSL,Yes,No internet service,No internet service,No,Yes,No internet service,Two year,1,Mailed check,66.09,2117.69,0
2175,Male,0,0,0,71,1,No,Fiber optic,No internet service,No,Yes,No,No,No,Two year,0,Bank transfer,109.97,7816.95,0
2176,Male,0,1,0,49,1,No,Fiber optic,No,No internet service,No,No internet service,No internet service,No,One year,0,Bank transfer,41.97,2055.85,0
2177,Male,0,1,1,15,0,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,0,Bank transfer,94.14,1421.31,0
2178,Female,0,1,0,38,1,No,DSL,No internet service,Yes,No internet service,Yes,No internet service,Yes,One year,1,Credit card,35.91,1373.34,0
2179,Male,0,0,0,45,1,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,No,Month-to-month,1,Mailed check,81.57,3678.71,0
2180,Male,0,0,1,46,1,No,DSL,No internet service,No,Yes,No,No internet service,Yes,Month-to-month,1,Bank transfer,107.06,4932.96,0
2181,Female,0,0,0,43,1,No,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,No internet service,Two year,1,Mailed check,65.79,2836.94,1
2182,Female,0,0,1,8,1,Yes,DSL,No,No internet service,No internet service,No,No,No,Two year,0,Mailed check,92.43,745.84,0
2183,Female,0,0,1,49,1,No phone service,Fiber optic,No,No,No internet service,Yes,No internet service,No,One year,1,Electronic check,102.04,5003.86,0
2184,Female,0,1,0,59,1,No phone service,DSL,No internet service,No,Yes,No internet service,Yes,Yes,Two year,1,Credit card,33.6,1972.89,0
2185,Female,0,0,1,14,1,No,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No internet service,Two year,0,Mailed check,90.58,1260.77,0
2186,Female,1,0,0,35,1,Yes,DSL,No internet service,No internet service,No,No,Yes,No,One year,0,Electronic check,111.98,3911.98,0
2187,Female,1,0,1,62,1,No phone service,DSL,No,Yes,No,Yes,No internet service,No internet service,One year,1,Credit card,77.64,4804.15,0
2188,Male,0,1,0,68,1,No phone service,DSL,No,No internet service,Yes,No internet service,No internet service,No internet service,One year,0,Bank transfer,38.61,2617.81,0
2189,Male,0,1,1,40,0,No,No,Yes,Yes,No internet service,No,No,No,Month-to-month,1,Bank transfer,32.69,1315.99,0
2190,Female,0,1,0,23,1,Yes,DSL,No internet service,Yes,No,Yes,No internet service,No internet service,Month-to-month,1,Electronic check,45.97,1060.59,0
2191,Male,0,0,1,48,1,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,No internet service,One year,0,Bank transfer,30.35,1453.04,0
2192,Male,1,1,1,17,1,No,DSL,No,No internet service,No,Yes,No,No,Month-to-month,0,Electronic check,71.34,1218.65,0
2193,Male,0,1,1,6,1,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,1,Electronic check,26.97,161.59,1
2194,Female,0,1,0,3,1,No,Fiber optic,Yes,No internet service,No,No internet service,Yes,No,Month-to-month,1,Bank transfer,42.34,119.86,0
2195,Female,0,0,0,68,1,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,1,Credit card,63.99,4359.01,0
2196,Male,0,1,1,59,1,No phone service,No,No internet service,No,Yes,Yes,Yes,No,Two year,1,Electronic check,67.39,3972.78,1
2197,Female,0,0,0,54,1,Yes,No,No,No internet service,No internet service,No,No internet service,Yes,One year,1,Credit card,76.54,4137.14,0
2198,Male,1,0,1,15,1,No,Fiber optic,No internet service,No internet service,No internet service,No,Yes,No internet service,Month-to-month,0,Credit card,90.56,1354.21,0
2199,Male,0,1,0,28,1,No,Fiber optic,No,Yes,No,Yes,No,No internet service,Two year,1,Electronic check,24.72,692.16,0
2200,Male,0,0,1,22,1,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,Yes,Two year,0,Credit card,28.06,623.65,0
2201,Male,1,1,0,13,1,No,Fiber optic,No internet service,No internet service,No,No,Yes,Yes,Month-to-month,0,Electronic check,26.09,332.31,1
2202,Female,0,0,1,48,1,No,No,Yes,No,No internet service,Yes,Yes,No internet service,Two year,0,Bank transfer,62.32,3000.91,0
2203,Female,0,1,1,32,0,Yes,Fiber optic,Yes,No,No internet service,Yes,Yes,Yes,Month-to-month,1,Bank transfer,24.18,765.16,0
2204,Female,0,1,1,24,1,No,Fiber optic,No,Yes,Yes,No internet service,No internet service,No,Month-to-month,1,Bank transfer,94.61,2271.32,0
2205,Male,0,1,1,20,1,No phone service,DSL,Yes,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,0,Bank transfer,42.3,854.32,0
2206,Female,1,0,0,16,1,Yes,DSL,No,No,No internet service,Yes,Yes,No,One year,0,Bank transfer,113.92,1831.63,0
2207,Male,0,1,1,22,1,No phone service,No,No,No,Yes,Yes,No,No internet service,Month-to-month,0,Credit card,68.64,1504.72,0
2208,Female,1,0,0,56,0,Yes,DSL,Yes,No internet service,No,No internet service,Yes,No internet service,One year,0,Credit card,64.63,3612.16,0
2209,Male,0,1,0,57,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No internet service,One year,0,Credit card,98.05,5593.34,0
2210,Male,1,0,1,13,0,No,DSL,No,Yes,No internet service,No internet service,No,No internet service,Month-to-month,1,Mailed check,91.32,1178.0,0
2211,Male,0,0,0,19,0,No,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,80.73,1533.57,1
2212,Female,0,1,0,29,1,No,DSL,Yes,No internet service,No,No,No,Yes,Month-to-month,1,Electronic check,113.51,3297.72,0
2213,Female,0,1,0,18,1,No phone service,Fiber optic,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,0,Mailed check,62.23,1121.35,0
2214,Female,1,1,1,52,1,No,DSL,No,No,No,No,Yes,No internet service,One year,0,Bank transfer,100.85,5237.96,1
2215,Female,0,1,0,55,0,No,No,No internet service,No,No,No,No internet service,Yes,One year,1,Bank transfer,58.01,3190.29,0
2216,Male,0,1,0,22,1,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,Yes,One year,1,Bank transfer,103.83,2292.69,0
2217,Female,0,0,1,61,1,No,DSL,No internet service,Yes,No,Yes,No,No internet service,Month-to-month,0,Electronic check,45.95,2805.29,0
2218,Female,0,1,1,32,1,No,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,Yes,One year,1,Electronic check,48.93,1570.19,0
2219,Male,1,1,0,17,1,No,DSL,No internet service,No,Yes,No,No,No internet service,Two year,1,Electronic check,87.79,1489.16,0
2220,Male,0,0,1,72,1,No,DSL,No,No,No,No internet service,No,No internet service,Two year,0,Electronic check,41.27,2965.21,0
2221,Male,0,1,0,32,1,Yes,No,No,No internet service,Yes,No internet service,No internet service,No internet service,Two year,0,Credit card,42.92,1368.55,0
2222,Female,0,1,0,31,1,No,Fiber optic,No internet service,No,Yes,No,No internet service,No internet service,One year,0,Electronic check,50.53,1567.09,0
2223,Male,0,0,0,60,1,Yes,Fiber optic,Yes,Yes,No,No internet service,No internet service,Yes,Month-to-month,1,Electronic check,87.89,5269.0,0
2224,Male,0,1,1,53,1,No phone service,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,One year,0,Mailed check,108.94,5774.66,0
2225,Male,0,1,0,16,1,No,Fiber optic,Yes,No internet service,Yes,No,Yes,No,Two year,0,Credit card,87.46,1403.52,0
2226,Female,0,1,1,18,1,No,No,No,No internet service,Yes,Yes,No internet service,No,Month-to-month,1,Bank transfer,102.78,1854.73,0
